zaman,ivme_x,ivme_y,ivme_z,etiket
1777036156.916826,-3.81,-2.09,-0.28,2
1777036156.9374368,-5.14,-0.87,-0.68,2
1777036156.9590418,0.17,2.23,-0.57,2
1777036156.9802015,2.70,2.66,-0.20,2
1777036157.0022016,1.88,-0.10,0.15,2
1777036157.024213,-1.60,-2.10,0.48,2
1777036157.0450501,-5.50,-1.42,-0.47,2
1777036157.0668485,-2.25,1.54,-1.01,2
1777036157.0878763,2.89,3.16,-0.28,2
1777036157.1088076,0.83,-1.39,0.48,2
1777036157.1297293,-2.56,-2.75,0.79,2
1777036157.1511981,-5.56,-0.49,-0.50,2
1777036157.1734712,-1.47,2.35,-1.00,2
1777036157.1942134,1.71,2.40,-0.28,2
1777036157.215978,1.95,-0.29,0.30,2
1777036157.2374873,-1.87,-2.18,-0.43,2
1777036157.2584076,-2.11,3.21,-0.38,2
1777036157.2788143,0.14,3.38,-0.36,2
1777036157.299915,0.50,-0.28,0.10,2
1777036157.3212242,-1.41,-1.97,0.15,2
1777036157.3417435,-2.29,-0.30,-0.97,2
1777036157.3642566,1.04,3.02,-0.76,2
1777036157.3898108,0.43,0.86,-0.79,2
1777036157.4109704,-2.14,-1.07,-0.58,2
1777036157.4314873,-1.53,-0.19,-0.68,2
1777036157.4539397,0.43,1.79,-0.20,2
1777036157.4763303,0.04,0.53,-1.16,2
1777036157.4980183,-1.12,0.06,-1.11,2
1777036157.5186067,-1.10,1.12,-1.14,2
1777036157.5391238,1.03,1.97,-1.07,2
1777036157.5599182,1.60,0.46,-0.36,2
1777036157.5812318,-2.47,-1.46,0.17,2
1777036157.6022031,-4.91,-0.97,0.21,2
1777036157.6235278,-0.03,2.17,-0.72,2
1777036157.6447656,3.08,3.35,-1.14,2
1777036157.666999,3.12,1.05,-1.21,2
1777036157.6884189,-0.05,-1.25,-0.31,2
1777036157.7088315,-4.41,-0.27,0.29,2
1777036157.7299893,0.80,2.94,-0.27,2
1777036157.7503977,2.69,2.52,-0.72,2
1777036157.772199,0.58,-0.93,-0.32,2
1777036157.7931113,-3.10,-1.81,0.03,2
1777036157.8152266,-2.40,0.61,-0.80,2
1777036157.8355787,1.20,2.96,-1.01,2
1777036157.858248,1.94,2.20,-0.35,2
1777036157.8802214,-0.78,-0.63,0.62,2
1777036157.8994925,-4.71,-1.98,-0.02,2
1777036157.9206707,0.47,2.44,-1.90,2
1777036157.9420085,3.48,3.72,-1.94,2
1777036157.9627004,1.59,0.87,-0.11,2
1777036157.9839933,-2.12,-1.69,1.15,2
1777036158.0059688,-5.78,-1.61,0.38,2
1777036158.0281148,-2.64,1.21,-1.02,2
1777036158.049185,3.25,3.95,-1.97,2
1777036158.0703337,1.45,-0.58,0.66,2
1777036158.0907633,-3.37,-2.79,1.01,2
1777036158.1123073,-6.57,-1.04,-0.11,2
1777036158.1333961,-2.26,2.15,-1.75,2
1777036158.155253,4.89,4.65,-1.88,2
1777036158.1772978,5.26,2.38,-0.80,2
1777036158.1980877,-2.39,-2.96,1.10,2
1777036158.21984,-6.85,-3.15,0.72,2
1777036158.24032,-0.79,3.01,-1.79,2
1777036158.2619436,5.18,4.01,-2.12,2
1777036158.2835062,4.14,0.82,-0.94,2
1777036158.3047204,-3.24,-2.96,1.09,2
1777036158.3260949,-6.23,-1.99,0.52,2
1777036158.3478177,-1.99,2.65,-1.21,2
1777036158.3684366,3.19,3.46,-1.32,2
1777036158.390243,2.48,0.52,-0.08,2
1777036158.4112105,-4.30,-2.10,-0.14,2
1777036158.4323003,-3.49,0.95,-0.98,2
1777036158.4531395,1.46,3.90,-1.00,2
1777036158.4733863,2.86,2.13,-0.22,2
1777036158.4947546,-0.36,-1.85,0.12,2
1777036158.5168128,-5.19,-1.28,-0.07,2
1777036158.538146,-3.21,0.67,-1.02,2
1777036158.5598285,3.52,2.91,-1.67,2
1777036158.581286,4.21,2.26,-0.89,2
1777036158.601571,-3.29,-1.59,0.91,2
1777036158.6228113,-6.14,-0.73,-0.01,2
1777036158.6432848,-2.21,1.64,-1.30,2
1777036158.6646771,4.29,3.40,-1.71,2
1777036158.6852188,3.57,1.84,-0.83,2
1777036158.707581,-2.02,-1.53,0.73,2
1777036158.7299068,-5.64,-1.50,0.58,2
1777036158.751611,-3.37,0.87,-0.85,2
1777036158.7722757,5.30,2.45,-2.66,2
1777036158.7926698,4.37,1.74,-1.31,2
1777036158.813806,-2.46,-1.46,1.08,2
1777036158.8350098,-6.54,-2.10,1.24,2
1777036158.8570538,-5.33,0.54,0.07,2
1777036158.8789518,-0.13,2.76,-1.61,2
1777036158.9001174,5.50,3.68,-2.26,2
1777036158.9219458,4.74,1.78,-1.01,2
1777036158.942932,-5.07,-2.19,1.31,2
1777036158.964156,-5.49,0.05,0.45,2
1777036158.9852018,-0.71,2.35,-1.25,2
1777036158.9975805,4.73,2.94,-1.99,2
1777036159.0272822,2.75,0.78,-0.74,2
1777036159.048037,-3.22,-2.01,0.84,2
1777036159.0712087,-5.89,-1.29,0.43,2
1777036159.095454,-1.01,1.99,-1.08,2
1777036159.1138122,3.55,2.43,-1.58,2
1777036159.1339567,1.63,0.28,-0.53,2
1777036159.1549149,-4.14,-1.66,1.06,2
1777036159.175774,-6.15,-0.90,0.70,2
1777036159.1970537,0.05,1.87,-1.76,2
1777036159.2185004,5.28,3.33,-3.24,2
1777036159.2402477,4.32,1.99,-1.52,2
1777036159.2624564,-3.53,-2.43,1.28,2
1777036159.2838008,-7.10,-2.98,1.30,2
1777036159.3042123,-1.69,2.10,-0.83,2
1777036159.3216596,3.90,3.46,-2.60,2
1777036159.3456216,4.58,2.31,-2.00,2
1777036159.3669727,1.16,-0.07,-0.35,2
1777036159.3933594,-4.87,-1.57,0.99,2
1777036159.4146059,-2.13,1.27,-0.40,2
1777036159.4419706,1.58,2.40,-1.71,2
1777036159.456852,2.45,2.01,-1.63,2
1777036159.478692,-0.11,0.11,-0.26,2
1777036159.500847,-3.94,-1.24,0.99,2
1777036159.5200508,-3.16,0.27,0.07,2
1777036159.540237,1.26,1.88,-1.70,2
1777036159.5632021,4.50,2.99,-2.48,2
1777036159.5843027,2.59,1.45,-1.11,2
1777036159.6048021,-5.36,-2.47,1.42,2
1777036159.6260724,-5.37,-0.07,0.46,2
1777036159.647129,-0.50,2.36,-1.21,2
1777036159.6680727,4.65,3.33,-2.71,2
1777036159.6890054,3.47,1.68,-1.67,2
1777036159.7111492,-2.70,-1.20,0.50,2
1777036159.7334085,-5.33,-1.20,0.76,2
1777036159.7545657,-1.86,1.12,0.03,2
1777036159.7747228,3.10,2.03,-1.77,2
1777036159.7960534,0.63,0.70,-1.00,2
1777036159.8166788,-2.98,-0.57,0.11,2
1777036159.83747,-3.86,0.03,0.09,2
1777036159.8593512,1.05,1.56,-0.82,2
1777036159.8818886,1.72,1.72,-1.43,2
1777036159.902934,-0.62,0.70,-0.65,2
1777036159.9248893,-1.35,0.02,0.03,2
1777036159.9465122,-1.41,0.19,0.23,2
1777036159.966775,2.47,1.70,-1.98,2
1777036159.9884224,0.75,1.84,-1.75,2
1777036160.0088885,-2.32,-0.04,0.15,2
1777036160.0310285,-2.55,-0.66,0.85,2
1777036160.0519238,-1.66,0.46,0.48,2
1777036160.0739644,-0.03,1.00,-0.73,2
1777036160.095417,0.79,1.43,-2.03,2
1777036160.1158938,-1.43,0.62,-0.11,2
1777036160.1369984,-1.48,0.19,0.37,2
1777036160.1580224,-0.43,0.69,-0.07,2
1777036160.178354,0.58,1.13,-0.88,2
1777036160.1997216,0.49,1.22,-1.23,2
1777036160.221067,-0.01,0.71,-0.78,2
1777036160.2434134,-0.90,0.30,-0.07,2
1777036160.2652295,-1.03,0.55,0.04,2
1777036160.2860682,-0.11,0.92,-0.19,2
1777036160.307133,-0.47,1.17,-0.72,2
1777036160.3274174,-0.76,0.73,-0.39,2
1777036160.348952,0.11,0.62,-0.01,2
1777036160.3699346,0.18,1.02,-0.81,2
1777036160.3910744,-1.44,0.82,-0.43,2
1777036160.4127688,-1.80,0.23,-0.13,2
1777036160.4349053,-1.05,0.52,-0.44,2
1777036160.4568884,1.82,1.51,-1.28,2
1777036160.4773657,1.82,1.20,-0.80,2
1777036160.4978685,-2.88,0.13,0.07,2
1777036160.5192375,-3.15,-0.05,0.09,2
1777036160.5394583,-2.15,0.67,-0.41,2
1777036160.5614195,1.19,1.59,-1.20,2
1777036160.583879,2.74,1.46,-1.25,2
1777036160.6045,-0.45,0.91,-0.41,2
1777036160.6267817,-2.78,0.50,-0.02,2
1777036160.6481078,-1.09,0.48,-0.45,2
1777036160.6683037,0.97,1.09,-0.79,2
1777036160.6893995,1.43,0.86,-0.57,2
1777036160.710546,-2.06,0.49,-0.05,2
1777036160.7327535,-2.46,0.51,-0.05,2
1777036160.753879,-0.55,1.01,-0.74,2
1777036160.77529,0.32,1.28,-0.89,2
1777036160.7970757,0.46,0.64,-0.32,2
1777036160.8183243,-1.56,0.76,0.21,2
1777036160.838689,-2.26,0.56,0.17,2
1777036160.8600998,-1.45,0.73,-0.94,2
1777036160.880018,-0.38,1.24,-1.61,2
1777036160.9019914,2.03,1.22,-1.03,2
1777036160.923413,0.66,0.75,-0.44,2
1777036160.9443536,-2.30,0.24,-0.14,2
1777036160.9670637,-2.98,0.43,-0.22,2
1777036160.988388,-0.24,1.05,-0.80,2
1777036161.0085554,0.93,0.48,0.97,2
1777036161.0297458,-0.39,-0.11,1.47,2
1777036161.0509763,-1.72,0.62,0.35,2
1777036161.070095,-1.09,1.22,-1.60,2
1777036161.0930915,0.49,2.29,-2.88,2
1777036161.1144009,1.32,1.76,-1.43,2
1777036161.1371536,-1.36,-0.13,0.84,2
1777036161.1582232,-3.30,0.21,0.04,2
1777036161.1784863,-0.05,1.32,-2.04,2
1777036161.1999252,2.41,1.19,-1.17,2
1777036161.221128,0.51,0.11,0.47,2
1777036161.2415314,-2.22,-0.07,0.39,2
1777036161.263364,-1.79,1.37,-1.27,2
1777036161.284165,-0.15,1.84,-2.19,2
1777036161.305181,0.53,1.07,-0.54,2
1777036161.3282604,-0.94,-0.01,1.01,2
1777036161.3485906,-1.24,0.12,0.45,2
1777036161.3699841,-0.41,1.28,-1.68,2
1777036161.3952963,0.48,1.41,-2.06,2
1777036161.418182,-1.12,0.50,0.72,2
1777036161.4393213,-1.82,-0.24,1.91,2
1777036161.459636,-0.02,0.90,-0.63,2
1777036161.4811382,0.17,1.45,-2.06,2
1777036161.5020165,0.44,1.58,-2.16,2
1777036161.5225616,-1.83,0.77,0.46,2
1777036161.5439043,-2.00,0.16,1.48,2
1777036161.5651956,-0.13,0.66,0.01,2
1777036161.587687,0.34,1.26,-1.42,2
1777036161.6097567,-0.15,1.36,-2.25,2
1777036161.6297684,-0.91,0.72,0.14,2
1777036161.650248,-1.52,-0.06,1.39,2
1777036161.6714237,-0.34,0.37,0.28,2
1777036161.6925943,-0.29,1.25,-0.97,2
1777036161.714528,-0.43,1.18,-2.03,2
1777036161.7354803,-0.52,1.22,-1.85,2
1777036161.7569761,-0.89,0.46,0.99,2
1777036161.7784674,-1.02,-0.10,1.74,2
1777036161.8002322,-0.45,0.95,-0.52,2
1777036161.8209696,-0.27,1.38,-2.21,2
1777036161.8415744,-0.29,1.13,-1.63,2
1777036161.8631508,-1.28,0.35,0.93,2
1777036161.8835316,-1.29,-0.08,1.44,2
1777036161.9049582,0.39,0.69,-0.26,2
1777036161.926897,0.19,1.42,-1.81,2
1777036161.9471443,-0.78,1.76,-2.81,2
1777036161.9697146,-1.07,1.43,-0.95,2
1777036161.9906814,-0.89,-0.31,1.62,2
1777036162.0118349,0.54,0.77,-0.57,2
1777036162.032131,-0.17,1.44,-2.09,2
1777036162.0539496,-0.68,1.33,-2.06,2
1777036162.0754058,-0.38,0.87,-0.42,2
1777036162.0958052,-1.32,-0.05,1.74,2
1777036162.117817,-0.91,0.15,0.98,2
1777036162.1398604,-0.37,1.21,-1.28,2
1777036162.161331,-0.45,1.22,-1.93,2
1777036162.1816983,-0.54,0.95,-0.32,2
1777036162.202958,-1.19,0.32,0.98,2
1777036162.223409,-0.77,0.57,0.38,2
1777036162.2448099,-0.24,1.17,-1.26,2
1777036162.266972,-0.26,1.11,-1.86,2
1777036162.2886276,-0.79,1.03,-1.17,2
1777036162.3099482,-1.36,0.47,0.85,2
1777036162.3311634,-0.62,0.22,0.67,2
1777036162.353013,-0.05,1.16,-1.29,2
1777036162.373947,-0.63,1.22,-1.21,2
1777036162.3943524,-1.07,0.61,-0.66,2
1777036162.415906,-0.90,0.70,0.43,2
1777036162.4378111,-0.40,0.48,0.42,2
1777036162.458176,-0.06,0.79,-0.95,2
1777036162.4805083,-1.07,1.30,-1.77,2
1777036162.5013285,-1.20,1.03,-0.92,2
1777036162.5226388,-0.89,0.28,0.69,2
1777036162.543875,-0.31,0.76,0.06,2
1777036162.5640514,1.03,1.15,-2.40,2
1777036162.5855973,0.86,0.81,-1.92,2
1777036162.605455,-1.62,-0.45,0.94,2
1777036162.6286218,-2.35,-0.20,0.81,2
1777036162.6489997,-1.26,1.87,-1.07,2
1777036162.671229,0.00,2.15,-1.51,2
1777036162.693356,0.53,0.49,-0.01,2
1777036162.7135258,-1.00,0.44,-0.18,2
1777036162.7349353,-0.63,0.96,-1.02,2
1777036162.7556317,-0.49,0.78,-0.84,2
1777036162.7768986,-0.89,0.30,0.37,2
1777036162.7971084,-1.12,0.01,0.48,2
1777036162.8195815,-0.66,0.57,-0.98,2
1777036162.8419187,-0.62,1.71,-2.78,2
1777036162.8637629,-0.51,1.73,-1.84,2
1777036162.8840468,-0.99,-0.23,0.73,2
1777036162.90493,-1.12,0.49,0.60,2
1777036162.9254918,-0.90,0.80,-0.24,2
1777036162.946976,-0.01,0.64,-1.36,2
1777036162.9687707,0.29,1.24,-1.58,2
1777036162.9894674,-0.57,1.42,-0.23,2
1777036163.010302,-1.43,0.68,0.60,2
1777036163.032706,-1.56,0.52,0.71,2
1777036163.0532932,-0.95,0.98,-0.79,2
1777036163.0746558,-0.10,1.20,-1.65,2
1777036163.096068,0.96,0.97,-0.89,2
1777036163.1166973,0.44,0.50,0.39,2
1777036163.137664,-1.08,0.00,0.80,2
1777036163.1581779,-1.70,0.66,-0.90,2
1777036163.1806056,-1.73,1.27,-1.73,2
1777036163.201218,0.44,1.45,-1.42,2
1777036163.2239623,0.61,0.88,-0.38,2
1777036163.244931,-1.22,0.02,0.63,2
1777036163.265535,-1.47,0.53,-0.12,2
1777036163.2859013,-0.93,1.20,-1.84,2
1777036163.3076854,0.38,1.18,-1.79,2
1777036163.3296869,0.27,0.92,-0.83,2
1777036163.3493817,-1.03,0.34,0.56,2
1777036163.3715186,-1.31,0.16,0.32,2
1777036163.398158,-0.40,0.76,-1.37,2
1777036163.418315,-0.07,0.93,-2.00,2
1777036163.4407325,-0.01,0.86,-1.14,2
1777036163.461283,-0.74,0.42,0.79,2
1777036163.4840398,-1.21,0.18,0.81,2
1777036163.504837,-0.60,0.49,-0.41,2
1777036163.5206394,-0.95,1.08,-2.47,2
1777036163.546852,-0.15,1.52,-2.28,2
1777036163.5678923,0.10,1.05,-0.08,2
1777036163.5885856,-0.99,0.39,1.01,2
1777036163.6099725,-1.43,-0.04,0.64,2
1777036163.6436148,-1.14,0.26,-0.08,2
1777036163.65514,0.20,0.78,-1.83,2
1777036163.6747081,0.43,1.03,-1.74,2
1777036163.696762,-0.69,0.52,0.53,2
1777036163.716782,-1.62,-0.01,0.64,2
1777036163.7372317,-0.81,0.65,-0.69,2
1777036163.7584422,-0.18,1.52,-1.90,2
1777036163.779817,-0.05,1.39,-1.45,2
1777036163.8009403,-1.18,-0.11,0.73,2
1777036163.8202748,-1.49,-0.50,0.94,2
1777036163.8449671,-0.63,0.53,-0.52,2
1777036163.8657525,-0.34,1.14,-1.67,2
1777036163.886918,-0.40,0.66,-1.26,2
1777036163.9075236,-1.43,-0.02,1.11,2
1777036163.928601,-2.14,-0.24,2.78,2
1777036163.9498026,-1.79,-0.24,1.56,2
1777036163.9718287,-1.05,0.34,-1.05,2
1777036163.9933696,0.02,1.85,-3.77,2
1777036164.014021,0.52,2.40,-2.32,2
1777036164.0367703,-0.88,0.15,1.46,2
1777036164.0570955,-3.00,-1.07,0.68,2
1777036164.0785906,-2.15,0.36,-1.20,2
1777036164.0989199,-0.40,1.58,-2.53,2
1777036164.1204057,0.82,1.07,-1.05,2
1777036164.1428585,-0.40,-1.04,0.81,2
1777036164.1641283,-2.69,-0.26,0.12,2
1777036164.1854134,-2.87,1.20,-0.67,2
1777036164.2069135,-0.89,1.58,-0.83,2
1777036164.2279634,0.28,0.16,-0.14,2
1777036164.2481723,0.04,0.04,-0.21,2
1777036164.2694876,-1.10,0.88,-0.72,2
1777036164.2907722,-1.11,0.77,-0.84,2
1777036164.3110993,-1.11,-0.17,-0.09,2
1777036164.333497,-0.85,-0.27,0.07,2
1777036164.3551302,-0.42,0.46,-0.45,2
1777036164.376762,-0.32,0.71,-1.23,2
1777036164.3979137,-0.99,0.57,-1.05,2
1777036164.417971,-1.57,0.29,0.12,2
1777036164.4393823,-0.58,0.37,-0.10,2
1777036164.4605286,0.66,0.86,-0.76,2
1777036164.4811542,0.49,0.98,-1.38,2
1777036164.502048,-1.21,0.18,-0.95,2
1777036164.521005,-2.49,-0.08,0.28,2
1777036164.5468454,-2.33,-0.11,1.19,2
1777036164.5683186,-1.17,0.12,0.46,2
1777036164.5887911,1.03,0.99,-1.59,2
1777036164.6092114,0.15,0.69,-1.75,2
1777036164.6309452,-2.17,0.25,-0.21,2
1777036164.6514454,-3.05,-0.33,1.52,2
1777036164.673383,-1.83,-0.21,0.81,2
1777036164.69479,0.54,0.95,-1.14,2
1777036164.7154524,1.41,1.27,-2.15,2
1777036164.737532,-0.67,0.59,-1.41,2
1777036164.7583115,-2.47,0.24,0.27,2
1777036164.7798767,-2.17,-0.68,1.38,2
1777036164.8008094,-0.33,0.57,-0.80,2
1777036164.8201313,0.64,1.25,-1.88,2
1777036164.8428075,0.70,1.11,-1.72,2
1777036164.8635607,-0.61,0.34,-0.44,2
1777036164.8859437,-2.42,-0.67,0.85,2
1777036164.9060485,-2.49,-0.15,0.10,2
1777036164.928203,-0.78,0.63,-0.89,2
1777036164.9498277,0.92,1.07,-1.73,2
1777036164.9708369,0.01,0.52,-0.69,2
1777036164.991256,-2.52,-0.17,0.57,2
1777036165.0122871,-2.96,-0.10,0.55,2
1777036165.0341125,-1.04,0.38,-0.61,2
1777036165.0548532,0.96,0.37,-1.39,2
1777036165.0766792,0.44,0.11,-1.40,2
1777036165.098948,-2.15,-0.16,0.35,2
1777036165.1205432,-3.17,-0.42,1.82,2
1777036165.1406236,-0.51,-0.30,-0.45,2
1777036165.161573,1.02,0.80,-1.83,2
1777036165.1830459,0.42,0.90,-1.72,2
1777036165.2028832,-1.94,0.57,-0.05,2
1777036165.2251544,-2.53,0.28,1.00,2
1777036165.2469542,-1.42,0.05,0.46,2
1777036165.2680988,-0.02,0.10,-0.60,2
1777036165.2907698,0.67,0.64,-1.84,2
1777036165.3118138,-1.46,0.29,-0.38,2
1777036165.3323023,-2.06,-0.38,0.75,2
1777036165.3540595,-2.29,-0.60,0.48,2
1777036165.3751166,-1.03,0.02,-0.66,2
1777036165.4010675,0.00,0.69,-1.25,2
1777036165.4203045,-0.38,0.01,-0.20,2
1777036165.442059,-1.20,-0.16,0.12,2
1777036165.4633482,-1.48,0.00,0.19,2
1777036165.4846895,-1.03,0.09,-0.23,2
1777036165.5058897,0.02,0.27,-0.99,2
1777036165.527798,-0.33,0.36,-1.05,2
1777036165.549113,-2.11,-0.08,-0.42,2
1777036165.570647,-2.49,-0.23,0.19,2
1777036165.5920606,-0.88,0.13,-0.41,2
1777036165.6124976,-0.02,0.27,-0.84,2
1777036165.6336493,0.04,-0.02,-0.80,2
1777036165.6547902,-0.31,0.08,-0.05,2
1777036165.6753006,-0.74,0.29,0.17,2
1777036165.6973088,-1.57,-0.16,0.12,2
1777036165.7184248,-1.41,-0.17,-0.51,2
1777036165.740985,-0.72,0.41,-0.92,2
1777036165.7619195,-0.39,0.28,-0.54,2
1777036165.7826707,-1.35,-0.41,-0.17,2
1777036165.8038673,-2.16,0.11,-0.07,2
1777036165.8246956,-0.75,0.19,-0.34,2
1777036165.8454056,0.62,-0.21,-0.99,2
1777036165.8661644,0.95,-0.15,-1.47,2
1777036165.8890653,-0.51,0.50,-1.07,2
1777036165.9098501,-2.46,-0.01,0.98,2
1777036165.9311547,-2.16,-0.73,1.26,2
1777036165.9534452,-1.11,-0.46,-0.60,2
1777036165.973664,0.39,0.84,-1.55,2
1777036165.9943666,-0.46,0.28,-0.45,2
1777036166.0148487,-1.17,-0.12,0.52,2
1777036166.0369701,-1.59,-0.03,0.17,2
1777036166.0572937,-1.11,0.61,-0.97,2
1777036166.0795105,-0.41,0.63,-1.18,2
1777036166.101546,-0.48,0.10,-0.74,2
1777036166.123067,-0.78,-0.04,-0.18,2
1777036166.1433718,-1.19,0.15,-0.37,2
1777036166.1647046,-0.93,0.05,-0.66,2
1777036166.184821,-0.64,0.00,-0.81,2
1777036166.2066395,-0.71,0.11,-0.32,2
1777036166.228528,-0.82,0.04,-0.17,2
1777036166.2508287,-0.92,0.17,-0.44,2
1777036166.2712479,-0.99,0.28,-0.66,2
1777036166.293433,-0.57,-0.14,-0.12,2
1777036166.3139372,-0.54,-0.18,-0.05,2
1777036166.3357291,-0.73,0.04,-0.12,2
1777036166.3566508,-0.71,-0.20,0.14,2
1777036166.3773298,-0.38,-0.50,0.58,2
1777036166.3992114,0.88,-0.25,-0.26,2
1777036166.4207726,0.21,-0.58,0.10,2
1777036166.442353,-1.51,-1.49,0.61,2
1777036166.4642715,-1.16,-1.22,0.08,2
1777036166.4843812,-0.62,0.51,-1.28,2
1777036166.5055788,-1.69,-0.27,-0.29,2
1777036166.5267146,-1.93,-0.33,-0.34,2
1777036166.546991,-0.16,0.36,-0.35,2
1777036166.5681224,1.04,0.11,-0.53,2
1777036166.5903852,-0.41,0.00,-0.88,2
1777036166.6107202,-2.21,0.77,-0.91,2
1777036166.6327596,-2.87,0.93,-0.37,2
1777036166.6550565,-1.92,-0.24,-0.40,2
1777036166.6748686,1.35,-0.53,-0.14,2
1777036166.6961162,1.05,0.01,-0.86,2
1777036166.7171326,-0.86,0.39,-1.26,2
1777036166.7383056,-4.00,1.25,-1.34,2
1777036166.7596347,-4.02,1.02,-0.66,2
1777036166.7817664,-0.25,-0.47,-0.40,2
1777036166.8028836,2.12,-0.76,-0.27,2
1777036166.8249955,1.98,-0.15,-0.23,2
1777036166.8455255,-1.34,0.72,-0.28,2
1777036166.8660843,-2.95,0.83,-0.07,2
1777036166.887909,-1.90,0.02,0.04,2
1777036166.9082906,0.11,-0.10,-0.40,2
1777036166.930588,0.90,0.30,-0.63,2
1777036166.9510505,0.05,0.21,0.05,2
1777036166.9721122,-0.16,-0.04,0.46,2
1777036166.9946666,-0.10,-0.48,0.59,2
1777036167.0157552,-0.33,-0.43,0.25,2
1777036167.036076,-0.84,0.41,-1.35,2
1777036167.0567775,-1.54,0.44,-0.89,2
1777036167.0784307,-1.62,0.32,0.39,2
1777036167.0996993,-0.35,-0.08,0.91,2
1777036167.1207101,0.19,-0.20,-0.33,2
1777036167.1421952,-0.69,-0.42,-1.54,2
1777036167.1637492,-1.07,-0.22,-0.30,2
1777036167.1852708,-2.02,0.96,0.25,2
1777036167.206996,0.08,0.76,1.11,2
1777036167.2272284,0.55,-0.28,-1.18,2
1777036167.2479885,-0.16,-0.44,-0.99,2
1777036167.26982,-2.21,0.54,-0.12,2
1777036167.2911766,-2.85,1.68,-0.26,2
1777036167.31158,-1.66,0.89,0.75,2
1777036167.3337858,0.46,-0.95,-0.26,2
1777036167.3560758,0.65,-1.20,-0.38,2
1777036167.377089,0.91,-0.09,-0.25,2
1777036167.4030178,-1.99,0.80,-0.69,2
1777036167.4247026,-3.24,1.30,-0.34,2
1777036167.4467618,-2.61,1.23,-0.05,2
1777036167.4677172,0.12,-0.21,-0.57,2
1777036167.4882555,1.44,-0.01,-0.14,2
1777036167.509641,0.84,0.67,0.01,2
1777036167.5298164,-0.81,0.56,-0.57,2
1777036167.552572,-2.13,-0.19,-0.86,2
1777036167.5724835,-1.73,-0.46,-0.64,2
1777036167.5938416,-0.64,0.00,-0.56,2
1777036167.6149495,-0.61,0.37,-0.72,2
1777036167.6375654,-0.83,0.52,-0.95,2
1777036167.6580224,-1.43,0.54,-0.35,2
1777036167.679232,-1.07,0.61,-0.40,2
1777036167.7005906,-0.88,0.56,-0.54,2
1777036167.7218263,-0.90,0.32,-0.09,2
1777036167.7433505,-1.51,-0.51,-0.15,2
1777036167.7647338,-0.93,-0.94,-0.19,2
1777036167.786945,-1.31,-0.47,-0.56,2
1777036167.8088748,-1.69,-0.28,-0.50,2
1777036167.8295276,-0.38,0.24,0.14,2
1777036167.8498454,-0.16,-0.02,-0.68,2
1777036167.8714635,-0.37,-0.36,-1.93,2
1777036167.8931441,-2.15,0.33,-1.13,2
1777036167.912577,-1.37,1.11,1.32,2
1777036167.9360547,0.36,-0.67,0.62,2
1777036167.9577384,2.12,-2.24,-1.64,2
1777036167.9790158,-1.06,-0.89,-1.31,2
1777036167.9992566,-2.94,1.53,-0.09,2
1777036168.0207458,-1.11,0.85,0.48,2
1777036168.0410085,0.95,-1.26,-1.39,2
1777036168.0628731,-0.95,-2.10,0.21,2
1777036168.0840795,-2.33,-0.60,0.32,2
1777036168.1061375,-0.56,1.03,-0.26,2
1777036168.1271455,0.35,1.73,-0.34,2
1777036168.1490636,-0.51,0.70,-0.19,2
1777036168.168878,-1.34,-1.21,-0.39,2
1777036168.190373,-0.96,-0.95,0.14,2
1777036168.2107902,-0.87,-0.01,0.44,2
1777036168.232251,-0.58,-0.54,0.30,2
1777036168.2533858,0.82,-1.36,-0.50,2
1777036168.2747045,-0.11,-1.18,-0.77,2
1777036168.2956436,-1.93,-0.22,-1.11,2
1777036168.3178875,-1.34,0.92,-1.00,2
1777036168.3400176,-0.11,2.37,-0.45,2
1777036168.3598347,-0.58,-1.19,-1.23,2
1777036168.3817058,0.06,-2.59,0.20,2
1777036168.4021776,-0.80,-1.15,0.00,2
1777036168.421126,-1.05,0.62,-0.69,2
1777036168.4458408,-1.66,2.35,0.07,2
1777036168.466025,-1.75,2.22,0.52,2
1777036168.4882154,-0.34,-1.68,-2.03,2
1777036168.5103812,0.08,-3.56,-0.01,2
1777036168.531785,-0.63,1.07,-1.01,2
1777036168.5519419,-1.00,1.19,-0.40,2
1777036168.5731025,-2.15,0.11,-1.11,2
1777036168.5944664,-1.39,-0.76,-0.47,2
1777036168.6146867,-0.37,-0.33,-0.08,2
1777036168.6377873,0.38,-0.22,-0.57,2
1777036168.6591053,0.08,-0.70,-0.64,2
1777036168.6804361,-1.03,-0.10,-0.16,2
1777036168.701446,-0.45,-0.71,-0.39,2
1777036168.7219174,-0.46,0.26,0.03,2
1777036168.743282,-0.17,0.27,-0.09,2
1777036168.764662,-0.34,-0.49,-0.65,2
1777036168.786669,-1.36,-0.95,-0.78,2
1777036168.80892,-1.59,-0.06,-0.15,2
1777036168.829649,-0.70,0.54,-0.11,2
1777036168.8511586,0.43,0.35,-0.80,2
1777036168.8720958,-0.90,0.19,-0.43,2
1777036168.893391,-2.14,0.11,-0.22,2
1777036168.9135606,-0.77,0.01,-0.04,2
1777036168.9356358,0.47,-0.67,0.00,2
1777036168.9578402,0.00,-0.58,-0.63,2
1777036168.97844,-0.70,0.42,-0.79,2
1777036168.9981985,-1.30,0.78,-0.31,2
1777036169.0199745,-1.09,-0.12,0.39,2
1777036169.0427713,-0.01,-1.03,-0.16,2
1777036169.063588,-0.18,-1.22,-1.76,2
